session,scan,readout,static_gabor_response,brain_area,grating_response,MESI,Natural,dynamic_gabor_response,medi_response
6,2,6680,0.3307757973670959,AL,5.073349475860596,0.9950474500656128,3.682551383972168,0.2556237280368805,2.881124496459961
6,2,6991,2.235940456390381,LM,11.09892463684082,8.416397094726562,9.122110366821287,6.103917598724365,20.83083915710449
7,3,7081,4.089148044586182,LM,3.596959114074707,3.376073837280273,2.501018762588501,7.073245525360107,7.99152946472168
4,7,4979,2.7385287284851074,LM,2.859759330749512,21.754858016967773,12.084481239318848,6.27354621887207,81.57408905029297
8,5,6188,8.861526489257812,V1,4.790225505828857,18.90581512451172,20.9294490814209,16.762279510498047,101.54825592041016
9,4,3962,4.4979658126831055,LM,6.298243522644043,8.619315147399902,5.249627113342285,3.545624017715454,24.492197036743164
5,6,7905,0.3874820172786712,AL,2.3142566680908203,1.5058308839797974,6.629595756530762,0.31755530834198,4.484871864318848
5,6,8402,5.651950359344482,AL,7.602994441986084,6.484664440155029,6.690955638885498,11.07070255279541,28.64488220214844
9,4,7685,0.576915442943573,RL,4.672537803649902,0.5084922313690186,3.888670444488525,8.132895469665527,2.653636932373047
6,2,7395,1.716030836105347,V1,3.666549921035767,3.254369735717773,4.966757297515869,0.5525897741317749,11.509440422058104
8,5,4625,7.924994945526123,V1,2.5898587703704834,41.60539627075195,14.58206272125244,4.02939510345459,38.13543701171875
6,4,2235,1.208462834358215,LM,2.227902412414551,1.6343268156051636,6.526262283325195,3.3930327892303467,9.42560577392578
8,5,1584,1.4691576957702637,LM,3.476350784301758,5.050499439239502,4.581062316894531,4.106125831604004,15.78184700012207
5,7,2189,8.690173149108887,AL,5.19765567779541,25.76903343200684,8.298681259155273,3.754868030548096,68.6490707397461
9,4,2641,0.2763936817646026,LM,1.9757957458496087,0.3501333892345428,7.751453876495361,2.3536648750305176,4.104284763336182
5,7,5327,2.450587749481201,V1,3.172127485275269,76.76663208007812,28.795635223388672,2.322473526000977,47.44974136352539
6,4,6116,3.0591142177581787,RL,5.722639560699463,4.048937797546387,4.087606906890869,14.465375900268556,34.626121520996094
7,3,7617,1.1178669929504397,LM,1.7180068492889404,1.6670939922332764,5.058652877807617,3.5123813152313232,9.750845909118652
9,6,1469,1.934957385063172,RL,4.347061634063721,1.9935449361801147,3.1482150554656982,6.002463340759277,16.28557777404785
7,5,6626,0.7784707546234131,AL,4.047843456268311,9.231335639953612,31.34882545471192,3.392726421356201,31.169137954711918
9,6,3957,4.469624996185303,LM,1.8127508163452148,5.523529052734375,4.22446346282959,2.226907968521118,8.19832706451416
6,4,6066,8.379192352294922,RL,2.3877761363983154,11.866848945617676,8.508663177490234,5.686839580535889,11.666221618652344
4,7,3303,3.334162473678589,LM,3.844728469848633,4.702014446258545,3.132495164871216,2.836521625518799,5.771975040435791
7,5,6999,4.1191086769104,LM,4.190328598022461,5.465386390686035,8.001511573791504,5.025591373443604,8.04534912109375
7,3,225,0.2498604506254196,V1,8.333091735839844,0.5655298829078674,3.749049425125122,0.3873679935932159,2.014269590377808
5,7,2228,0.8492156267166138,V1,1.0775749683380127,2.899662733078003,10.042536735534668,2.636993408203125,12.52751922607422
6,7,4107,1.7363293170928955,AL,34.33167266845703,4.211549758911133,21.060029983520508,31.12481689453125,14.523430824279783
6,2,3776,2.359316110610962,RL,3.818414688110352,3.633493661880493,3.832028865814209,6.198234558105469,15.994051933288574
9,4,6681,2.6462414264678955,LM,2.8961472511291504,3.510571241378784,4.437413692474365,2.538028717041016,5.083415508270264
6,7,60,4.53369665145874,V1,3.263645887374878,6.075016975402832,9.205484390258787,2.463613748550415,17.87708854675293
9,6,3822,1.0223102569580078,LM,3.0076727867126465,1.4274650812149048,5.975770950317383,3.747289896011353,3.2957592010498047
5,7,8073,1.43848717212677,RL,1.424341917037964,1.5447384119033811,5.067256927490234,3.709122896194458,15.840127944946287
7,5,31,1.070209503173828,LM,2.9053268432617188,1.842016339302063,4.242773532867432,1.6941972970962524,3.676262378692627
9,6,2083,1.6848375797271729,RL,5.341931343078613,4.372836112976074,6.822493076324463,3.8877923488616943,6.867390155792236
6,7,6231,1.944376230239868,AL,14.969181060791016,1.8363616466522217,2.264937400817871,18.465635299682617,16.306203842163086
7,5,3616,0.3564461171627044,AL,2.185948371887207,10.4544038772583,21.20790100097656,1.1256873607635498,10.86715316772461
7,3,6999,8.737930297851562,LM,4.061861038208008,15.496326446533203,33.38544845581055,10.719186782836914,56.03407287597656
9,6,5113,1.598825454711914,RL,4.732278347015381,4.223849773406982,7.814004898071289,2.703086376190185,8.437201499938965
9,4,200,4.792651653289795,V1,2.424803733825684,20.791980743408203,12.81808090209961,7.857263088226318,43.41703414916992
5,7,3338,1.1434822082519531,LM,5.72535514831543,3.759850263595581,4.021268367767334,2.5870604515075684,9.904815673828123
8,5,2729,2.425309419631958,RL,4.630069732666016,3.223271369934082,3.5440216064453125,2.016026496887207,6.981539249420166
6,7,1048,5.029123783111572,V1,4.898212432861328,7.324357986450195,6.401480197906494,4.942386150360107,18.174484252929688
6,7,2851,1.6463353633880615,AL,3.4295032024383545,2.4058072566986084,2.643298625946045,4.516315937042236,4.830476760864258
4,7,4919,2.8062572479248047,RL,4.214380741119385,5.765572547912598,5.767211437225342,6.46887731552124,24.344141006469727
9,4,7231,3.2076964378356934,V1,2.953432559967041,2.4788811206817627,5.179754734039307,3.104520797729492,7.1947855949401855
9,4,2605,1.768316626548767,LM,3.4458839893341064,2.4777066707611084,3.732178926467896,4.183678150177002,5.949445724487305
6,2,528,3.4357800483703613,V1,5.900010585784912,4.225278854370117,17.634048461914062,10.980158805847168,17.65358543395996
5,7,6811,0.6126967668533325,AL,4.804094314575195,1.6671066284179688,13.815424919128418,9.914008140563965,69.2251205444336
